data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
8261706,840,USA19332,19332,"11 December 2020",2020,1,Protests,"Protest with intervention","Protesters (United States)","BLM: Black Lives Matter; Civilians (United States); Journalists (United States); African American Group (United States)",6,"Rioters (United States)","Three Percenters (III%); Proud Boys",5,56,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Twitter; Washington Post; Fox5 (Washington D.C.); Political Research Associates; Crowd Counting Consortium","Other-New media","On 11 December 2020, people with Black House News demonstrated in Washington DC (District of Columbia) for peace, in support of the Black Lives Matter movement, and against President Trump. A group of Trump supporters and Three Percenters (III%) counter-demonstrated and acted aggressively toward the group. Later in the evening, over 300 Trump supporters, Patriots, and Proud Boys demonstrated against Antifa and in support of President Trump. About a dozen Black Lives Matter supporters counter demonstrated. A group of white men with the Proud Boys punched a Black woman and a Black man who were demonstrating for Black Lives Matter. The pro-Trump demonstrators also assaulted Black journalists who were covering the event and called them racial slurs. Five people were arrested. The pro-Trump militia group was in town for a pro-Trump Saturday gathering the next day. [size=over 300] [counter-demonstration]",0,1624483192,USA
8261730,840,USA19297,19297,"10 December 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","BLM: Black Lives Matter; African American Group (United States)",6,"Protesters (United States)",,6,66,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Twitter; Crowd Counting Consortium","Other-New media","On 10 December 2020, people with Black House News protested in Washington DC (District of Columbia) in support of the Black Lives Matter movement and in anticipation of Trump supporters arriving for a scheduled protest over the weekend. A group of Trump supporters counter-protested near the BLM supporters, ripped down a sign, and threatened the group with bear mace. [size=no report] [counter-demonstration]",0,1624483192,USA
7612778,840,USA19267,19267,"09 December 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Cancel the Rents Movement",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Twitter; Woodner Tenants' Union","Other-New media","On 9 December 2020, members of the Woodner Tenants' Union protested at a residence building in Washington DC (District of Columbia) to call for rent cancellation during the coronavirus pandemic and better living conditions. [size=no report]",0,1612546511,USA
7611497,840,USA17985,17985,"23 November 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Poor People's Campaign",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Count Love; Times Union (Albany)",Other-National,"On 23 November 2020, people with the Poor People's Campaign protested in Washington DC (District of Columbia) to support people suffering from economic difficulties during the coronavirus pandemic and to call on leaders to push for more progressive policies. [size=no report]",0,1612546509,USA
8261987,840,USA17805,17805,"21 November 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)",,6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Twitter; Crowd Counting Consortium","Other-New media","On 21 November 2020, people protested in Washington DC (District of Columbia) to call for ICE to be abolished. [size=no report]",0,1624483192,USA
7611267,840,USA17755,17755,"20 November 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)",,6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Twitter; Crowd Counting Consortium","Other-New media","On 20 November 2020, people protested in Washington DC (District of Columbia) against gun violence in the community. [size=no report]",0,1612546508,USA
7611268,840,USA17756,17756,"20 November 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)",,6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Crowd Counting Consortium; Twitter","Other-New media","On 20 November 2020, people protested in Washington DC (District of Columbia) to call for the Michigan Senate Majority Leader to honor Michigan voters. [size=no report]",0,1612546508,USA
7613030,840,USA19522,19522,"20 November 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)",,6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,Twitter,"New media","On 20 November 2020, people protested at an apartment building in Washington DC (District of Columbia) against the building management company, the Horning Brothers. [size=no report]",0,1612546511,USA
7717320,840,USA17894,17894,"20 November 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","LGBT (United States); Christian Group (United States)",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Washington Blade",Subnational,"On 20 November 2020, upwards of 100 people including church members and supporters of Casa Ruby, a LGBT-focused immigrants rights organization, rallied in Washington DC (District of Columbia) to support trans lives. [size=upwards of 100]",0,1614124493,USA
7611403,840,USA17891,17891,"18 November 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Refuse Fascism",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,Twitter,"New media","On 18 November 2020, people with Refuse Fascism protested in Washington DC (District of Columbia) against the US threatening or bombing Iran. [size=no report]",0,1612546509,USA
7611160,840,USA17648,17648,"17 November 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","BLM: Black Lives Matter",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Crowd Counting Consortium; Twitter","Other-New media","On 17 November 2020, people protested for the second day in Washington DC (District of Columbia) to reconstruct the signs and artwork in support of the Black Lives Matter movement that was torn down by Trump supporters at the recent Million MAGA March. [size=no report]",0,1612546508,USA
7611161,840,USA17649,17649,"17 November 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Labour Group (United States); UFCW: United Food and Commercial Workers; UAW: United Automobile Workers; Our Revolution",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Crowd Counting Consortium; People's World",Other-National,"On 17 November 2020, people including members of Our Revolution, the UFCW, the United Automobile Workers, postal workers, and supporters protested in Washington DC (District of Columbia) to call for the passing of the Heroes Act to support the USPS during the ongoing coronavirus pandemic. [size=no report]",0,1612546508,USA
7717391,840,USA17597,17597,"16 November 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","BLM: Black Lives Matter; Shutdown DC",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"WTOP Radio",Subnational,"On 16 November 2020, people with Shutdown DC, Good Trouble Co-Op, and Spaces in Action protested in Washington DC (District of Columbia) to reconstruct the signs and artwork in support of the Black Lives Matter movement that was torn down by Trump supporters at the recent Million MAGA March. [size=no report]",0,1614124493,USA
8262075,840,USA17566,17566,"15 November 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)",,6,"Protesters (United States)","BLM: Black Lives Matter",6,66,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Twitter; Crowd Counting Consortium; Washington Post","Other-New media","On 15 November 2020, people protested in Washington DC (District of Columbia) in support of President Trump and his allegations of voter fraud in the presidential election. The demonstrators also tore down signs and artwork near the White House supporting the Black Lives Matter movement. Counter-demonstrators attempted to protect the wall in support of the Black Lives Matter movement. [size=no report] [stop the steal] [counter-demonstration]",0,1624483193,USA
7717003,840,USA17461,17461,"14 November 2020",2020,1,Riots,"Violent demonstration","Rioters (United States)","Proud Boys",5,"Civilians (United States)","Journalists (United States)",7,57,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"NPR; WNCT; Vice News; MilitiaWatch; News2Share; WICU; Fox43; Washington Post","Local partner-New media","On 14 November 2020, thousands of people held a 'Million MAGA March' and 'Stop the Steal' rally in Washington DC (District of Columbia) in support of President Trump and his allegations of voter fraud in the presidential election. While the largely peaceful march took place, a specific subset of Proud Boys participants attacked a photographer. [size=no report]",0,1614124492,USA
8262134,840,USA17457,17457,"14 November 2020",2020,1,Riots,"Violent demonstration","Rioters (United States)","Oath Keepers; Proud Boys; Three Percenters (III%); Boogaloo Boys; QAnon; American Guard",5,"Rioters (United States)","BLM: Black Lives Matter; Antifa (United States); Civilians (United States); Journalists (United States)",5,55,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Twitter; Fox43; WAMU88.5; Washington Post; WNCT; Vice News; News2Share; WICU; Fox29; MilitiaWatch; NPR","Local partner-New media","On 14 November 2020, thousands of people held a 'Million MAGA March' and 'Stop the Steal' rally in Washington DC (District of Columbia) in support of President Trump and his allegations of voter fraud in the presidential election. The Proud Boys, Oath Keepers, Boogaloo Boys, Three Percenters (III%), American Guard and QAnon were also part of the march. 300 or so counter-demonstrators including people with Refuse Fascism and Antifa gathered to rally against President Trump and to show support for President-Elect Biden and the Black Lives Matter movement. Following an initially peaceful 'Stop the Steal' march, people including Proud Boys, Oath Keepers, and Three Percenters (III%) began rioting and fighting with other demonstrators. The two opposing groups engaged in fist fights and some people set off fireworks and sprayed irritants. Others used clubs and launched projectiles. A Trump supporter drove through the crowd with his car, but no one was injured. Multiple people were stabbed, including one reporter. One person was stabbed and taken to the hospital with serious injuries, but no information is available about the victim or the perpetrator. Four officers were also injured. Police attempted to disperse demonstrators with pepper spray and arrested at least 21 people. [size=thousands] [counter-demonstration] [stop the steal] [car ramming]",0,1624483193,USA
8262141,840,USA17459,17459,"14 November 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Oath Keepers; Proud Boys; Three Percenters (III%); Boogaloo Boys; QAnon; WAF: Women for America First; Women (United States)",6,"Protesters (United States)","BLM: Black Lives Matter; Antifa (United States); Refuse Fascism",6,66,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"News2Share; NPR; WNCT; Vice News; MilitiaWatch; Washington Post; Fox43; WICU","Local partner-New media","On 14 November 2020, thousands of people held a 'Million MAGA March' and 'Stop the Steal' rally in Washington DC (District of Columbia) in support of President Trump and his allegations of voter fraud in the presidential election. While the event was organized by Women for America First, the Proud Boys, the Oath Keepers, Boogaloo Boys, the Three Percenters (III%), and QAnon supporters also participated. 300 or so counter demonstrators, including people associated with Refuse Fascism and Antifa, rallied against President Trump and in support of President-Elect Biden and the Black Lives Matter movement. The march remained largely peaceful during the day. Violent incidents were limited to specific subsets of the demonstrators and are coded as separate events. [size=thousands] [counter-demonstration] [stop the steal]",0,1624483193,USA
8262148,840,USA17388,17388,"13 November 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)",,6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"News2Share; MilitiaWatch","Local partner-New media","On 13 November 2020, ahead of the 14 November ''Million MAGA March'', pro-Trump protesters gathered in Washington DC (District of Columbia). Among the core motivating speakers were InfoWars representatives. [size=no report] [stop the steal]",0,1624483193,USA
8262150,840,USA17389,17389,"13 November 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","BLM: Black Lives Matter; Shutdown DC",6,"Protesters (United States)",,6,66,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Twitter; Washington Post","New media-Subnational","On 13 November 2020, dozens of people held a ''Stop the Steal'' rally in Washington DC (District of Columbia) in support of President Trump and his allegations of voter fraud in the presidential election. The group also tore down photographs at a memorial to honor Black victims of police brutality. Counter-demonstrators, including BLM activists and members of Shutdown DC, protested against the Pro-Trump group. Police made a small number of arrests. [size=dozens] [counter-demonstration] [stop the steal]",0,1624483193,USA
8262215,840,USA17273,17273,"08 November 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)",,6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Count Love; NBC4 (Washington D.C.)",Other-Subnational,"On 8 November 2020, people rallied in Washington DC (District of Columbia) in support of President-Elect Biden after the presidential election. [size=no report]",0,1624483193,USA
8262357,840,USA17005,17005,"07 November 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","BLM: Black Lives Matter; Students (United States)",6,"Protesters (United States)","Antifa (United States); LGBT (United States)",6,66,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Twitter; NBC4 (Washington D.C.); NBC12","New media-Subnational","On 7 November 2020, people including Howard University students protested in Washington DC (District of Columbia) against President Trump and in support of President-Elect Biden after the election, as well as in support of the Black Lives Matter movement and against the death of Karon Hylton, a Black man recently killed while being pursued by police. The anti-fascist They/Them Collective counter-protested against the group and marched against President-Elect Biden as they claimed he would not end police brutality against Black people. [size=no report] [counter-demonstration]",0,1624483193,USA
8262404,840,USA16892,16892,"06 November 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Asian American Group (United States); BLM: Black Lives Matter; SM: Sunrise Movement; Students (United States); NAACP: National Association for the Advancement of Colored People; African American Group (United States); CASA In Action; Latinx Group (United States); Shutdown DC",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Crowd Counting Consortium; WTOP Radio; Twitter","Other-New media","On 6 November 2020, hundreds of people and students with the NAACP, Shutdown DC, CASA, Community Change, Sunrise DC, Black Lives Matter, and an Asian American group held a ''Count Every Vote'' protest in Washington DC (District of Columbia) to call for every vote to be counted in the presidential election and against President Trump. [size=hundreds] [count every vote]",0,1624483193,USA
7610317,840,USA16805,16805,"04 November 2020",2020,1,Riots,"Mob violence","Rioters (United States)",,5,"Civilians (United States)",,7,57,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Fox45 (Baltimore)",National,"On 4 November 2020, three people reportedly stabbed three alleged members of the Proud Boys in Washington DC (District of Columbia) for an unknown reason. The victims told the police that the attackers were allegedly associated with Black Lives Matter, but that has not been confirmed. Police later retracted their earlier statements and said that there was no evidence that the suspects were affiliated with Black Lives Matter and that the victims were not members of Proud Boys. [size=three]",0,1612546507,USA
7717324,840,USA16806,16806,"04 November 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","BLM: Black Lives Matter",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Washington Examiner",Subnational,"On 4 November 2020, people marched and banged on doors in the morning in Washington DC (District of Columbia) in support of the Black Lives Matter movement. Later, multiple people lit the contents of a trash can on fire. [size=no report]",0,1614124493,USA
8571654,840,USA16807,16807,"04 November 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","SM: Sunrise Movement; BLM: Black Lives Matter; Extinction Rebellion; Shutdown DC",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"WUSA9; Twitter","New media-Subnational","On 4 November 2020, nearly 100 people with Shutdown DC , Extinction Rebellion DC, Sunrise Movement, and climate activists marched in Washington DC (District of Columbia) to call out Fox News for enabling President Trump, to call for all votes to be re-counted in the presidential election, and against police brutality against Black men. [size=nearly 100]",0,1632873582,USA
8262485,840,USA16688,16688,"03 November 2020",2020,1,Protests,"Protest with intervention","Protesters (United States)","Antifa (United States); LGBT (United States)",6,"Police Forces of the United States (2017-2021)",,1,16,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Crowd Counting Consortium; Youtube","Other-New media","On 3 November 2020, antifascist activists with the They/Them Collective marched in Washington DC (District of Columbia) against both presidential candidates and against fascism, as well as against having presidents in general. One demonstrator hopped over a barricade outside a police station and threw a bag at the building, after which he was arrested. [size=no report]",0,1624483193,USA
8262533,840,USA16591,16591,"01 November 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Women (United States)",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"ABC7 (Washington D.C.); WTOP Radio",Subnational,"On 1 November 2020, people held a car caravan rally in Washington DC (District of Columbia) in support of President Trump. A group of moms with Moms for America also rallied for the same reason. [size=no report]",0,1624483193,USA
7717398,840,USA16353,16353,"31 October 2020",2020,1,Riots,"Violent demonstration","Rioters (United States)",,5,"Police Forces of the United States (2017-2021)",,1,15,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"WTOP Radio",Subnational,"On 31 October 2020, between 20 to 30 people demonstrated in Washington DC (District of Columbia) against the death of Karon Hylton, a Black man who recently died in a moped crash after the police attempted to pull him over. Some demonstrators threw objects at officers and at the police station, and nine people were arrested. [size=between 20 to 30]",0,1614124493,USA
7717402,840,USA16316,16316,"30 October 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Teachers (United States); Students (United States)",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"WTOP Radio",Subnational,"On 30 October 2020, parents, teachers, and students protested in Washington DC (District of Columbia) to call for teachers and students not to return to schools in-person until it is safe. [size=no report] [schools]",0,1614124493,USA
7717371,840,USA16282,16282,"29 October 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)",,6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Washington Post",Subnational,"On 29 October 2020, about 75 people demonstrated in front of a police station in Washington DC (District of Columbia) to demand justice for the death of Karon Hylton, a Black man who died after crashing his moped while being pulled over by the police. His mother swung a baseball bat at the police station fence and 3 water bottles were thrown at police, but no serious damage or violence reported. [size=about 75]",0,1614124493,USA
7717188,840,USA16244,16244,"28 October 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Teachers (United States)",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"ABC7 (Washington D.C.)",Subnational,"On 28 October 2020, the Washington Teachers' Union protested in Washington DC (District of Columbia) to call for a reopening plan that does more to protect students during the coronavirus pandemic. [size=no report] [schools]",0,1614124493,USA
7717349,840,USA16243,16243,"28 October 2020",2020,1,Riots,"Violent demonstration","Rioters (United States)",,5,"Police Forces of the United States (2017-2021)",,1,15,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Washington Post",Subnational,"On 28 October 2020, about 125 people held a vigil and marched in Washington DC (District of Columbia) to demand justice for Karon Hylton, a Black man who died after his moped crashed while being pulled over by police. Some people attacked police vehicles and smashed the front door of a police station, as well as shot off fireworks and threw objects at police. Police used pepper spray and flash bangs in an attempt to disperse demonstrators. Several officers were injured and some demonstrators were arrested. [size=about 125]",0,1614124493,USA
7716981,840,USA16209,16209,"27 October 2020",2020,1,Riots,"Violent demonstration","Rioters (United States)","BLM: Black Lives Matter",5,"Police Forces of the United States (2017-2021)",,1,15,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"WUSA9; Twitter; Bellingcat; Crowd Counting Consortium","Other-New media","On 27 October 2020, dozens of people, including supporters of the Black Lives Matter movement, demonstrated in Washington DC (District of Columbia) to demand police accountability for the death of Karon Hylton, a Black man who died after crashing into a car while driving a moped when police tried to pull him over. People threw a trash can through the police station window, set off fireworks, smashed car windows, and threw glass bottles and rocks at the officers. Police sprayed an irritant at demonstrators in an attempt to disperse them and fired flash bangs at point-blank range. Four officers were injured and one person was arrested. [size=dozens]",0,1614124492,USA
7974419,840,USA16163,16163,"26 October 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Occupy Movement; BLM: Black Lives Matter",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"WUSA9; Twitter; Crowd Counting Consortium","Other-New media","On 26 October 2020, members of Occupy DC and the Live Movement protested by blocking a highway and standing on cars in Washington DC (District of Columbia) to call for education reform for people of color and in support of the Black Lives Matter movement. [size=no report]",0,1620770180,USA
8569174,840,USA16164,16164,"26 October 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Christian Group (United States)",6,"Protesters (United States)","Refuse Fascism; Women (United States)",6,66,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"NBC4 (Washington D.C.); ABC7 (Washington D.C.)",Subnational,"On 26 October 2020, people with Refuse Fascism protested in Washington DC (District of Columbia) against the confirmation of Supreme Court nominee Amy Coney Barrett and in support of women's rights. Counter-demonstrators including people with the Young America's Foundation also protested and prayed in support of the confirmation and against abortions. [size=no report] [counter-demonstration]",0,1632861451,USA
8569173,840,USA16123,16123,"25 October 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Christian Group (United States)",6,"Protesters (United States)","Women (United States)",6,66,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Twitter; WHAS11; Washington Examiner","New media-Subnational","On 25 October 2020, hundreds of Christians protested in Washington DC (District of Columbia) against restrictions placed on churches during the coronavirus pandemic. Counter-demonstrators dressed as handmaidens protested against the Supreme Court nominee Amy Coney Barrett. [size=hundreds] [counter-demonstration]",0,1632861451,USA
8569162,840,USA15792,15792,"24 October 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Refuse Fascism; Women (United States)",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Refuse Fascism; Crowd Counting Consortium",Other,"On 24 October 2020, women dressed as handmaidens with Refuse Fascism protested in Washington DC (District of Columbia) to call for President Trump and Vice President Pence to be removed from office and against the nomination of Amy Coney Barrett to the Supreme Court. [size=no report]",0,1632861451,USA
8262807,840,USA15699,15699,"23 October 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Refuse Fascism; Women (United States)",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Refuse Fascism; Crowd Counting Consortium",Other,"On 23 October 2020, people with Refuse Fascism protested in Washington DC (District of Columbia) to call for President Trump and Vice President Pence to be removed from office and against the nomination of Amy Coney Barrett to the Supreme Court. [size=no report]",0,1624483194,USA
7609186,840,USA15673,15673,"22 October 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","African American Group (United States); Latinx Group (United States)",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Crowd Counting Consortium; Twitter","Other-New media","On 22 October 2020, people protested in Washington DC (District of Columbia) to demand justice for Black and Brown communities through the lens of education. [size=no report]",0,1612546505,USA
8569160,840,USA15674,15674,"22 October 2020",2020,1,Protests,"Protest with intervention","Protesters (United States)","Women (United States); Refuse Fascism",6,"Police Forces of the United States (2017-2021)",,1,16,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Crowd Counting Consortium; Twitter; Refuse Fascism","Other-New media","On 22 October 2020, women with Refuse Fascism, some dressed as handmaidens, protested in Washington DC (District of Columbia) to call for President Trump and Vice President Pence to be removed from office and to hold Senate Democrats accountable for their complicity, as well as against the nomination of Amy Coney Barrett for the Supreme Court. Six women were arrested. [size=no report]",0,1632861451,USA
7717419,840,USA15515,15515,"18 October 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Nigerian Group (United States)",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,WUSA9,Subnational,"On 18 October 2020, several hundred people including Nigerian-Americans marched in Washington DC (District of Columbia) against police brutality and the Special Anti-Robbery Squad (SARS) in Nigeria. [size=several hundred]",0,1614124493,USA
7608851,840,USA15337,15337,"17 October 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","BLM: Black Lives Matter",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Twitter; Crowd Counting Consortium","Other-New media","On 17 October 2020, people marched at night in Washington DC (District of Columbia) for justice for Jonathan Price, a Black man killed by police, and in support of the Black Lives Matter movement. [size=no report]",0,1612546504,USA
7717265,840,USA15338,15338,"17 October 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Teachers (United States)",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"NBC4 (Washington D.C.)",Subnational,"On 17 October 2020, teachers protested in Washington DC (District of Columbia) against returning to classes in-person during the coronavirus pandemic. [size=no report] [schools]",0,1614124493,USA
8569153,840,USA15339,15339,"17 October 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Women (United States); Refuse Fascism",6,"Protesters (United States)","Students (United States)",6,66,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"NBC4 (Washington D.C.); Washington Post",Subnational,"On 17 October 2020, thousands of women including members of Refuse Fascism held a Women's March in Washington DC (District of Columbia) against President Trump, to remember Justice Ruth Bader Ginsburg, against Supreme Court nominee Amy Coney Barrett, against fascism, and to encourage women to vote in the upcoming election. A group of counter-demonstrators with Students for Life also protested against abortion. [size=thousands] [counter-demonstration]",0,1632861451,USA
7790157,840,USA15164,15164,"15 October 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Armenian Group (United States)",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Fox11 (Los Angeles)",National,"On 15 October 2020, hundreds of Armenian-Americans protested in Washington DC (District of Columbia) to demand that Congress employ sanctions against Turkey and Azerbaijan due to the conflict with Armenia. [size=hundreds]",0,1617141013,USA
8570528,840,USA15165,15165,"15 October 2020",2020,1,Protests,"Protest with intervention","Protesters (United States)","Women (United States)",6,"Police Forces of the United States (2017-2021)",,1,16,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,WUSA9,Subnational,"On 15 October 2020, women dressed as handmaidens, and others, protested in Washington DC (District of Columbia) against the Present Trump and his Supreme Court nominee Amy Coney Barrett and to demand that Senate Democrats insist on a one-week delay before a confirmation vote on the nomination. Pro-Trump counter-demonstrators were also present. Twenty-six demonstrators were arrested. [size=no report] [counter-demonstration]",0,1632861455,USA
7717413,840,USA15130,15130,"14 October 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","SM: Sunrise Movement; Students (United States)",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,WUSA9,Subnational,"On 14 October 2020, a group of high school students with the Sunrise Movement protested outside of what they believed was the home of a DC Developer running for Council in Washington DC (District of Columbia) against his candidacy because of his corporate interests. The group was at the wrong house. [size=no report]",0,1614124493,USA
7717422,840,USA15129,15129,"14 October 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","African American Group (United States); Women (United States)",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,WUSA9,Subnational,"On 14 October 2020, a group called Protect Black Women protested at a DC Council candidate's home in Washington DC (District of Columbia) to call for him to apologize for his support and endorsement of the Sunrise Movement. [size=no report]",0,1614124493,USA
7608616,840,USA15102,15102,"13 October 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)",,6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Crowd Counting Consortium; Twitter","Other-New media","On 13 October 2020, two groups of people protested in Washington DC (District of Columbia) for and against the Supreme Court nominee Amy Coney Barrett. [size=no report]",0,1612546504,USA
8569151,840,USA15014,15014,"11 October 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Women (United States)",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Count Love; Fox News",Other-National,"On 11 October 2020, women dressed like handmaidens protested in Washington DC (District of Columbia) against the confirmation of Supreme Court nominee Amy Coney Barrett. [size=no report]",0,1632861451,USA
7717408,840,USA14937,14937,"09 October 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","SM: Sunrise Movement",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,WUSA9,Subnational,"On 9 October 2020, people with the Sunrise Movement protested late at night at the home of a DC Councilmember in Washington DC (District of Columbia) against her actions regarding housing and her support of a DC developer who is running for the Council. [size=no report]",0,1614124493,USA
